timestamp,machine_id,temperature_c,vibration_mm_s,runtime_hours,downtime_minutes,energy_kwh
2026-02-16 08:00:00,M003,77.27666666666667,5.091904761904762,0.98,0,31.69
2026-02-16 09:00:00,M001,57.11,0.76,0.8,0,23.11
2026-02-16 09:00:00,M002,55.83,1.16,0.89,0,10.38
2026-02-16 09:00:00,M003,65.17,5.025714285714286,0.94,5,29.84
2026-02-16 10:00:00,M001,75.24,2.18,0.85,0,23.07
2026-02-16 10:00:00,M002,47.75,1.51,0.84,0,11.78
2026-02-16 10:00:00,M003,82.41333333333333,4.44952380952381,0.91,0,23.8
2026-02-16 11:00:00,M001,56.24,1.86,0.87,0,23.56
2026-02-16 11:00:00,M002,53.1,1.95,0.98,0,10.54
2026-02-16 11:00:00,M003,78.60666666666667,4.3933333333333335,0.82,10,25.06
2026-02-16 12:00:00,M001,60.04,1.64,0.83,0,22.97
2026-02-16 12:00:00,M002,49.12,1.72,0.87,0,10.59
2026-02-16 12:00:00,M003,71.15,4.797142857142857,0.99,15,25.16
2026-02-16 13:00:00,M001,62.35,1.77,0.88,0,25.93
2026-02-16 13:00:00,M002,57.25,1.22,0.93,0,10.76
2026-02-16 13:00:00,M003,69.00333333333333,5.480952380952381,0.99,0,30.4
2026-02-16 14:00:00,M001,53.52,2.14,0.97,0,26.31
2026-02-16 14:00:00,M002,54.6,1.7,0.98,0,9.87
2026-02-16 14:00:00,M003,66.19666666666667,4.734761904761905,0.92,0,32.66
2026-02-16 15:00:00,M001,66.38,2.04,0.96,0,25.56
2026-02-16 15:00:00,M002,53.38,1.39,0.9,0,11.02
2026-02-16 15:00:00,M003,72.01,4.878571428571428,0.99,0,27.85
2026-02-16 16:00:00,M001,55.32,2.74,0.92,0,24.62
2026-02-16 16:00:00,M002,51.87,1.46,0.99,0,12.02
2026-02-16 16:00:00,M003,73.16333333333333,5.572380952380953,0.87,0,27.59
2026-02-16 17:00:00,M001,68.08,1.87,0.87,5,23.29
2026-02-16 17:00:00,M002,55.58,1.25,0.9,10,11.17
2026-02-16 17:00:00,M003,71.53666666666668,5.386190476190476,0.96,0,33.57
2026-02-16 18:00:00,M001,58.16,2.05,0.94,0,21.61
2026-02-16 18:00:00,M002,47.35,1.53,0.82,0,12.65
2026-02-16 18:00:00,M003,83.2,5.76,0.83,0,28.07
2026-02-16 19:00:00,M001,64.35,1.88,1.0,0,20.02
2026-02-16 19:00:00,M002,53.74,1.83,1.0,0,12.84
2026-02-16 19:00:00,M003,77.69333333333333,5.373809523809523,0.94,0,32.5
2026-02-16 20:00:00,M001,61.78,1.93,0.92,0,22.57
2026-02-16 20:00:00,M002,52.15,1.68,0.96,0,11.59
2026-02-16 20:00:00,M003,80.02666666666667,5.187619047619048,0.84,0,28.23
2026-02-16 21:00:00,M001,57.6,2.43,0.88,0,26.65
2026-02-16 21:00:00,M002,50.07,1.77,0.84,0,12.61
2026-02-16 21:00:00,M003,67.32,4.731428571428571,0.85,5,28.54
2026-02-16 22:00:00,M001,54.28,3.15,0.82,0,24.53
2026-02-16 22:00:00,M002,50.45,1.17,0.86,0,11.26
2026-02-16 22:00:00,M003,70.48333333333333,6.075238095238095,0.89,5,35.83
2026-02-16 23:00:00,M001,63.84,1.97,0.99,0,26.18
2026-02-16 23:00:00,M002,56.65,1.89,0.83,5,9.93
2026-02-16 23:00:00,M003,75.58666666666667,5.849047619047619,0.93,0,32.46
2026-02-17 00:00:00,M001,60.35,1.45,0.8,10,24.72
2026-02-17 00:00:00,M002,57.54,1.36,0.92,5,11.69
2026-02-17 00:00:00,M003,76.03,5.092857142857143,0.97,0,23.16
2026-02-17 01:00:00,M001,56.44,1.96,0.94,0,22.96
2026-02-17 01:00:00,M002,55.43,1.82,0.94,0,11.61
2026-02-17 01:00:00,M003,68.70333333333333,6.336666666666666,1.0,0,25.39
2026-02-17 02:00:00,M001,58.19,1.08,0.87,0,24.2
2026-02-17 02:00:00,M002,46.85,1.46,0.88,0,10.99
2026-02-17 02:00:00,M003,67.37666666666667,5.880476190476191,0.85,0,21.43
2026-02-17 03:00:00,M001,60.55,2.29,0.9,0,26.31
2026-02-17 03:00:00,M002,38.5,1.46,0.91,0,10.99
2026-02-17 03:00:00,M003,63.84,5.204285714285715,0.88,0,34.4
2026-02-17 04:00:00,M001,50.5,2.72,0.98,0,24.66
2026-02-17 04:00:00,M002,52.64,1.52,0.99,0,11.27
2026-02-17 04:00:00,M003,76.87333333333333,5.368095238095238,0.84,0,29.86
2026-02-17 05:00:00,M001,63.37,1.46,0.94,10,26.17
2026-02-17 05:00:00,M002,48.77,1.68,0.88,0,9.91
2026-02-17 05:00:00,M003,69.04666666666667,5.361904761904762,0.98,5,33.88
2026-02-17 06:00:00,M001,62.9,2.74,0.86,0,24.81
2026-02-17 06:00:00,M002,40.35,1.57,0.86,0,10.23
2026-02-17 06:00:00,M003,87.21,6.645714285714286,0.98,0,27.77
2026-02-17 07:00:00,M001,61.36,2.01,0.9,0,21.95
2026-02-17 07:00:00,M002,54.94,1.63,0.97,0,10.23
2026-02-17 07:00:00,M003,79.82333333333332,7.329523809523809,0.85,0,28.92
2026-02-17 08:00:00,M001,61.44,2.01,0.84,15,23.61
2026-02-17 08:00:00,M002,59.85,1.41,0.91,0,11.59
2026-02-17 08:00:00,M003,82.37666666666667,5.513333333333334,0.99,0,22.47
2026-02-17 09:00:00,M001,61.81,2.8,0.85,0,23.24
2026-02-17 09:00:00,M002,50.79,1.64,0.91,10,10.45
2026-02-17 09:00:00,M003,80.64,5.317142857142857,0.9,0,28.55
2026-02-17 10:00:00,M001,62.13,2.08,0.94,0,25.01
2026-02-17 10:00:00,M002,51.54,1.08,0.81,0,10.42
2026-02-17 10:00:00,M003,81.13333333333333,5.480952380952381,0.84,15,30.65
2026-02-17 11:00:00,M001,62.58,2.3,0.87,0,25.8
2026-02-17 11:00:00,M002,54.78,1.96,0.87,0,10.52
2026-02-17 11:00:00,M003,78.09666666666668,5.464761904761905,0.83,0,28.38
2026-02-17 12:00:00,M001,58.33,2.0,0.92,0,22.46
2026-02-17 12:00:00,M002,52.17,1.84,0.83,0,11.24
2026-02-17 12:00:00,M003,73.9,6.1085714285714285,0.85,0,30.98
2026-02-17 13:00:00,M001,59.43,1.9,0.84,0,25.11
2026-02-17 13:00:00,M002,49.45,1.25,0.97,0,12.17
2026-02-17 13:00:00,M003,71.99333333333333,5.382380952380952,0.94,0,30.22
2026-02-17 14:00:00,M001,56.31,1.74,0.92,0,21.55
2026-02-17 14:00:00,M002,44.57,1.54,0.99,0,10.34
2026-02-17 14:00:00,M003,81.70666666666668,5.486190476190476,0.96,0,32.38
2026-02-17 15:00:00,M001,57.64,2.35,0.87,0,25.19
2026-02-17 15:00:00,M002,50.63,1.25,0.86,0,12.37
2026-02-17 15:00:00,M003,65.24000000000001,4.29,0.9,10,25.81
2026-02-17 16:00:00,M001,69.87,2.62,0.88,0,24.87
2026-02-17 16:00:00,M002,51.25,1.08,0.94,5,11.1
2026-02-17 16:00:00,M003,72.87333333333333,6.583809523809523,0.86,0,34.45
2026-02-17 17:00:00,M001,66.69,2.43,0.95,5,24.29
2026-02-17 17:00:00,M002,49.51,1.24,0.97,0,10.92
2026-02-17 17:00:00,M003,82.34666666666668,6.487619047619047,0.89,0,29.1
2026-02-17 18:00:00,M001,69.55,2.17,0.98,5,23.97
2026-02-17 18:00:00,M002,46.45,1.47,0.89,0,10.8
2026-02-17 18:00:00,M003,73.47999999999999,6.421428571428571,0.9,0,33.92
2026-02-17 19:00:00,M001,55.87,1.61,0.88,0,25.52
2026-02-17 19:00:00,M002,48.38,1.25,0.95,10,11.72
2026-02-17 19:00:00,M003,76.15333333333332,5.2352380952380955,0.87,0,31.65
2026-02-17 20:00:00,M001,67.96,1.52,0.83,0,19.37
2026-02-17 20:00:00,M002,52.49,1.41,0.96,0,10.78
2026-02-17 20:00:00,M003,73.90666666666667,7.009047619047619,0.98,0,25.57
2026-02-17 21:00:00,M001,64.22,2.26,0.94,0,22.48
2026-02-17 21:00:00,M002,46.04,1.32,0.81,0,11.89
2026-02-17 21:00:00,M003,77.92,5.062857142857142,0.95,10,35.24
2026-02-17 22:00:00,M001,59.35,1.84,0.89,0,24.51
2026-02-17 22:00:00,M002,52.5,1.75,0.98,0,11.74
2026-02-17 22:00:00,M003,82.50333333333333,5.336666666666666,0.88,0,35.25
2026-02-17 23:00:00,M001,54.21,2.77,0.96,0,23.38
2026-02-17 23:00:00,M002,48.8,1.15,0.94,0,10.58
2026-02-17 23:00:00,M003,84.76666666666667,6.630476190476191,0.82,0,28.07
2026-02-18 00:00:00,M001,58.66,3.79,0.95,0,26.04
2026-02-18 00:00:00,M002,53.44,1.83,0.88,0,12.88
2026-02-18 00:00:00,M003,72.45,5.614285714285714,0.98,0,27.17
2026-02-18 01:00:00,M001,63.62,1.77,0.99,0,28.15
2026-02-18 01:00:00,M002,57.62,1.5,0.87,0,12.96
2026-02-18 01:00:00,M003,85.52333333333333,6.108095238095238,0.94,10,28.07
2026-02-18 02:00:00,M001,62.32,2.21,0.94,0,21.57
2026-02-18 02:00:00,M002,51.65,1.79,0.86,0,9.78
2026-02-18 02:00:00,M003,75.59666666666668,6.801904761904762,0.95,0,27.84
2026-02-18 03:00:00,M001,59.22,1.8,0.9,0,24.92
2026-02-18 03:00:00,M002,54.45,2.0,0.82,0,12.03
2026-02-18 03:00:00,M003,78.17,6.675714285714285,0.85,0,26.14
2026-02-18 04:00:00,M001,73.2,1.67,0.92,10,22.35
2026-02-18 04:00:00,M002,45.82,1.83,0.87,0,11.67
2026-02-18 04:00:00,M003,85.16333333333333,6.189523809523809,1.0,0,33.56
2026-02-18 05:00:00,M001,61.25,1.61,0.97,0,23.39
2026-02-18 05:00:00,M002,46.13,1.33,0.98,10,11.2
2026-02-18 05:00:00,M003,80.97666666666667,5.383333333333333,0.84,0,29.95
2026-02-18 06:00:00,M001,62.66,1.78,0.87,0,26.76
2026-02-18 06:00:00,M002,54.75,1.21,0.96,10,11.08
2026-02-18 06:00:00,M003,77.75,5.987142857142857,0.97,0,26.47
2026-02-18 07:00:00,M001,61.79,2.27,0.92,0,26.2
2026-02-18 07:00:00,M002,47.09,1.13,0.95,0,10.57
2026-02-18 07:00:00,M003,83.92333333333333,6.7109523809523814,0.92,0,28.82
2026-02-18 08:00:00,M001,57.34,2.74,0.95,0,24.52
2026-02-18 08:00:00,M002,50.08,1.66,0.86,0,11.63
2026-02-18 08:00:00,M003,76.12666666666667,6.904761904761905,0.99,0,32.74
2026-02-18 09:00:00,M001,58.66,1.43,0.91,0,25.16
2026-02-18 09:00:00,M002,48.21,1.87,0.96,0,10.61
2026-02-18 09:00:00,M003,84.29,7.668571428571429,0.81,10,26.8
2026-02-18 10:00:00,M001,63.46,3.1,0.9,5,24.13
2026-02-18 10:00:00,M002,50.25,0.99,0.89,0,12.13
2026-02-18 10:00:00,M003,84.87333333333333,6.242380952380953,0.85,0,27.92
2026-02-18 11:00:00,M001,66.4,2.11,0.93,0,23.63
2026-02-18 11:00:00,M002,51.86,1.39,0.88,0,10.71
2026-02-18 11:00:00,M003,81.26666666666667,6.866190476190477,0.9,5,31.7
2026-02-18 12:00:00,M001,57.44,1.82,0.97,0,24.69
2026-02-18 12:00:00,M002,57.27,1.35,0.93,0,11.8
2026-02-18 12:00:00,M003,86.58,6.96,0.91,0,26.28
2026-02-18 13:00:00,M001,59.14,1.54,0.86,10,22.36
2026-02-18 13:00:00,M002,52.81,1.8,0.88,5,11.02
2026-02-18 13:00:00,M003,91.46333333333332,6.0338095238095235,0.82,0,27.08
2026-02-18 14:00:00,M001,70.37,2.59,0.95,0,25.27
2026-02-18 14:00:00,M002,45.28,1.33,0.95,0,12.12
2026-02-18 14:00:00,M003,81.53666666666668,6.577619047619047,0.97,0,27.89
2026-02-18 15:00:00,M001,61.53,1.65,0.99,0,23.47
2026-02-18 15:00:00,M002,46.37,1.11,0.99,5,11.67
2026-02-18 15:00:00,M003,71.66,7.341428571428571,0.88,0,29.53
2026-02-18 16:00:00,M001,63.9,1.79,0.8,0,24.04
2026-02-18 16:00:00,M002,52.96,1.44,0.96,0,10.06
2026-02-18 16:00:00,M003,87.76333333333334,5.385238095238095,0.86,0,33.27
2026-02-18 17:00:00,M001,63.25,1.29,0.86,0,25.17
2026-02-18 17:00:00,M002,44.73,1.68,0.98,0,11.14
2026-02-18 17:00:00,M003,83.32666666666667,7.019047619047619,0.81,0,28.74
2026-02-18 18:00:00,M001,60.95,1.61,0.95,0,24.78
2026-02-18 18:00:00,M002,54.3,1.53,0.88,0,11.24
2026-02-18 18:00:00,M003,80.22,7.112857142857143,0.84,0,27.99
2026-02-18 19:00:00,M001,70.35,2.01,0.92,0,28.95
2026-02-18 19:00:00,M002,48.71,1.71,0.92,0,12.27
2026-02-18 19:00:00,M003,77.65333333333332,6.706666666666667,0.9,0,32.35
2026-02-18 20:00:00,M001,61.12,2.32,0.92,0,26.41
2026-02-18 20:00:00,M002,49.56,1.75,0.83,0,10.48
2026-02-18 20:00:00,M003,76.60666666666667,6.20047619047619,0.84,0,32.85
2026-02-18 21:00:00,M001,55.94,2.33,0.97,10,24.03
2026-02-18 21:00:00,M002,55.33,1.84,0.83,0,12.44
2026-02-18 21:00:00,M003,87.05,6.0842857142857145,0.9,0,23.74
2026-02-18 22:00:00,M001,59.2,1.93,0.9,0,24.99
2026-02-18 22:00:00,M002,48.78,1.23,0.84,0,10.73
2026-02-18 22:00:00,M003,86.54333333333332,6.578095238095238,0.84,0,35.31
2026-02-18 23:00:00,M001,69.16,1.98,0.97,0,26.31
2026-02-18 23:00:00,M002,54.83,1.27,0.99,0,10.32
2026-02-18 23:00:00,M003,83.47666666666667,6.851904761904762,0.94,10,27.94
2026-02-19 00:00:00,M001,60.24,1.97,0.89,0,20.87
2026-02-19 00:00:00,M002,53.06,1.49,0.89,0,10.26
2026-02-19 00:00:00,M003,74.50999999999999,7.085714285714285,0.84,0,28.02
2026-02-19 01:00:00,M001,58.1,1.42,0.86,5,27.45
2026-02-19 01:00:00,M002,49.99,1.65,0.83,0,11.97
2026-02-19 01:00:00,M003,76.30333333333333,6.699523809523809,1.0,15,30.48
2026-02-19 02:00:00,M001,61.97,2.29,0.88,0,24.97
2026-02-19 02:00:00,M002,43.97,2.05,0.81,0,10.15
2026-02-19 02:00:00,M003,77.39666666666668,6.943333333333333,0.96,0,34.2
2026-02-19 03:00:00,M001,64.28,1.68,0.81,0,29.51
2026-02-19 03:00:00,M002,55.65,1.36,0.82,0,12.66
2026-02-19 03:00:00,M003,75.9,7.717142857142857,0.92,0,30.6
2026-02-19 04:00:00,M001,56.34,2.51,0.94,0,21.18
2026-02-19 04:00:00,M002,45.81,1.51,0.99,0,10.83
2026-02-19 04:00:00,M003,83.67333333333333,7.5409523809523815,0.96,0,35.46
2026-02-19 05:00:00,M001,61.89,1.54,0.89,5,22.64
2026-02-19 05:00:00,M002,45.17,1.05,0.91,5,11.05
2026-02-19 05:00:00,M003,86.12666666666667,8.114761904761904,0.82,0,29.69
2026-02-19 06:00:00,M001,61.31,0.97,0.99,0,23.11
2026-02-19 06:00:00,M002,53.41,1.97,0.8,0,10.17
2026-02-19 06:00:00,M003,82.81,7.558571428571428,0.98,0,30.03
2026-02-19 07:00:00,M001,50.58,1.62,0.86,10,23.49
2026-02-19 07:00:00,M002,45.38,0.73,0.92,0,12.03
2026-02-19 07:00:00,M003,80.56333333333333,6.742380952380952,0.99,10,29.75
2026-02-19 08:00:00,M001,64.83,2.39,0.83,0,24.65
2026-02-19 08:00:00,M002,54.42,1.48,0.97,0,11.21
2026-02-19 08:00:00,M003,74.65666666666667,6.1761904761904765,0.81,0,31.34
2026-02-19 09:00:00,M001,59.97,2.61,0.87,0,26.52
2026-02-19 09:00:00,M002,53.4,1.68,0.85,0,10.96
2026-02-19 09:00:00,M003,75.06,7.17,0.84,0,35.11
2026-02-19 10:00:00,M001,61.46,2.41,0.82,0,21.11
2026-02-19 10:00:00,M002,55.81,1.02,0.97,0,11.71
2026-02-19 10:00:00,M003,76.33333333333333,6.833809523809524,0.85,0,28.54
2026-02-19 11:00:00,M001,61.5,3.09,0.85,0,21.27
2026-02-19 11:00:00,M002,42.01,1.53,0.87,10,11.17
2026-02-19 11:00:00,M003,87.22666666666667,6.477619047619047,0.86,0,34.5
2026-02-19 12:00:00,M001,62.19,2.06,0.88,5,23.31
2026-02-19 12:00:00,M002,53.09,1.42,0.91,5,12.5
2026-02-19 12:00:00,M003,72.85,7.281428571428571,0.82,0,32.09
2026-02-19 13:00:00,M001,48.23,1.91,0.96,0,22.19
2026-02-19 13:00:00,M002,48.21,1.79,1.0,0,10.19
2026-02-19 13:00:00,M003,84.87333333333333,7.095238095238095,0.89,0,31.92
2026-02-19 14:00:00,M001,64.09,1.18,0.85,0,22.94
2026-02-19 14:00:00,M002,49.78,1.58,0.95,10,12.01
2026-02-19 14:00:00,M003,76.37666666666667,6.769047619047619,0.98,0,27.81
2026-02-19 15:00:00,M001,49.89,2.41,0.9,0,22.26
2026-02-19 15:00:00,M002,53.32,1.55,0.88,0,11.29
2026-02-19 15:00:00,M003,86.96,8.122857142857143,0.87,0,29.41
2026-02-19 16:00:00,M001,57.31,2.14,0.97,15,22.21
2026-02-19 16:00:00,M002,51.08,1.28,0.94,10,8.88
2026-02-19 16:00:00,M003,83.92333333333333,6.766666666666667,0.9,0,27.66
2026-02-19 17:00:00,M001,64.01,2.17,0.81,0,23.36
2026-02-19 17:00:00,M002,43.83,1.79,0.99,0,11.91
2026-02-19 17:00:00,M003,84.96666666666667,7.730476190476191,0.91,5,34.86
2026-02-19 18:00:00,M001,55.46,2.06,0.9,0,24.51
2026-02-19 18:00:00,M002,52.84,2.13,0.8,0,9.24
2026-02-19 18:00:00,M003,83.6,6.734285714285714,0.89,0,24.28
2026-02-19 19:00:00,M001,60.99,2.01,0.92,0,26.24
2026-02-19 19:00:00,M002,50.39,1.81,0.87,0,10.57
2026-02-19 19:00:00,M003,74.92333333333333,7.528095238095238,0.81,5,34.43
2026-02-19 20:00:00,M001,59.18,2.25,0.85,0,20.95
2026-02-19 20:00:00,M002,50.72,1.44,0.9,0,11.72
2026-02-19 20:00:00,M003,83.43666666666667,7.6919047619047625,0.89,10,28.76
2026-02-19 21:00:00,M001,53.39,2.01,0.93,0,26.18
2026-02-19 21:00:00,M002,50.62,1.29,0.99,0,10.81
2026-02-19 21:00:00,M003,83.83,7.895714285714286,0.95,0,25.6
2026-02-19 22:00:00,M001,60.8,2.37,0.84,5,24.99
2026-02-19 22:00:00,M002,53.82,1.26,0.96,0,10.19
2026-02-19 22:00:00,M003,81.93333333333332,6.389523809523809,0.91,0,29.19
2026-02-19 23:00:00,M001,63.26,2.25,0.89,0,26.33
2026-02-19 23:00:00,M002,59.7,1.48,0.91,0,12.12
2026-02-19 23:00:00,M003,86.73666666666666,7.423333333333333,0.85,0,30.99
2026-02-20 00:00:00,M001,59.62,1.96,0.93,0,26.37
2026-02-20 00:00:00,M002,57.27,1.2,0.82,0,10.59
2026-02-20 00:00:00,M003,84.89,7.787142857142857,0.95,0,31.61
2026-02-20 01:00:00,M001,67.13,1.72,1.0,15,22.12
2026-02-20 01:00:00,M002,52.13,1.86,0.94,10,11.49
2026-02-20 01:00:00,M003,82.18333333333332,6.700952380952381,0.97,0,26.27
2026-02-20 02:00:00,M001,62.06,2.27,0.94,0,23.57
2026-02-20 02:00:00,M002,52.25,1.52,0.99,0,13.34
2026-02-20 02:00:00,M003,83.92666666666668,7.274761904761904,0.82,5,27.3
2026-02-20 03:00:00,M001,54.79,1.6,0.98,0,22.24
2026-02-20 03:00:00,M002,51.58,1.34,0.93,0,11.19
2026-02-20 03:00:00,M003,88.66,6.718571428571428,0.96,0,29.55
2026-02-20 04:00:00,M001,50.8,1.42,0.96,0,23.79
2026-02-20 04:00:00,M002,56.21,1.57,0.99,0,9.65
2026-02-20 04:00:00,M003,76.34333333333333,8.452380952380953,0.93,0,28.14
2026-02-20 05:00:00,M001,57.29,2.51,0.9,0,22.1
2026-02-20 05:00:00,M002,51.34,1.61,0.85,0,12.48
2026-02-20 05:00:00,M003,73.74666666666667,7.986190476190476,0.84,0,28.58
2026-02-20 06:00:00,M001,57.93,1.76,0.95,0,21.11
2026-02-20 06:00:00,M002,50.16,1.69,1.0,15,12.69
2026-02-20 06:00:00,M003,84.33,7.8100000000000005,0.99,0,34.2
2026-02-20 07:00:00,M001,58.86,1.4,0.91,0,24.4
2026-02-20 07:00:00,M002,55.82,2.15,0.97,0,11.06
2026-02-20 07:00:00,M003,85.33333333333333,6.793809523809523,0.86,0,22.37
2026-02-20 08:00:00,M001,69.39,2.73,0.86,0,21.19
2026-02-20 08:00:00,M002,55.17,1.38,0.81,0,10.42
2026-02-20 08:00:00,M003,86.40666666666667,6.807619047619047,0.98,0,29.7
2026-02-20 09:00:00,M001,58.57,2.19,0.87,0,23.57
2026-02-20 09:00:00,M002,58.14,1.37,0.84,0,9.96
2026-02-20 09:00:00,M003,85.67,8.911428571428571,0.94,0,28.94
2026-02-20 10:00:00,M001,70.65,1.33,0.83,0,24.55
2026-02-20 10:00:00,M002,58.35,1.31,0.8,0,11.21
2026-02-20 10:00:00,M003,89.48333333333333,7.395238095238095,0.88,0,32.48
2026-02-20 11:00:00,M001,54.82,2.58,0.97,0,24.14
2026-02-20 11:00:00,M002,54.44,1.32,0.99,0,11.69
2026-02-20 11:00:00,M003,78.76666666666667,8.809047619047618,0.94,0,27.6
2026-02-20 12:00:00,M001,62.4,2.13,0.92,0,24.45
2026-02-20 12:00:00,M002,45.64,1.91,0.99,0,10.47
2026-02-20 12:00:00,M003,85.08,7.7628571428571425,0.84,0,33.38
2026-02-20 13:00:00,M001,67.8,2.71,1.0,0,25.11
2026-02-20 13:00:00,M002,47.57,1.62,0.89,0,9.49
2026-02-20 13:00:00,M003,88.36333333333333,7.816666666666666,0.99,0,33.12
2026-02-20 14:00:00,M001,61.86,1.99,0.88,0,24.17
2026-02-20 14:00:00,M002,49.24,1.57,0.81,0,10.75
2026-02-20 14:00:00,M003,78.84666666666666,7.39047619047619,0.86,10,29.08
2026-02-20 15:00:00,M001,62.03,1.59,0.89,0,21.2
2026-02-20 15:00:00,M002,47.93,1.66,0.94,0,11.36
2026-02-20 15:00:00,M003,85.85,7.754285714285714,0.97,0,29.06
2026-02-20 16:00:00,M001,61.89,1.99,0.83,0,26.14
2026-02-20 16:00:00,M002,53.85,1.98,0.94,0,9.24
2026-02-20 16:00:00,M003,78.90333333333334,7.888095238095238,0.97,0,33.15
2026-02-20 17:00:00,M001,57.85,1.57,0.82,0,23.72
2026-02-20 17:00:00,M002,46.48,1.46,0.95,0,11.8
2026-02-20 17:00:00,M003,86.63666666666667,7.261904761904762,0.97,0,25.17
2026-02-20 18:00:00,M001,65.28,2.0,0.96,0,23.17
2026-02-20 18:00:00,M002,48.44,1.53,0.85,0,9.93
2026-02-20 18:00:00,M003,76.74000000000001,7.285714285714286,0.82,0,31.23
2026-02-20 19:00:00,M001,62.05,2.63,0.82,0,22.32
2026-02-20 19:00:00,M002,50.15,1.64,0.93,0,9.63
2026-02-20 19:00:00,M003,83.55333333333333,7.729523809523809,0.91,0,30.13
2026-02-20 20:00:00,M001,58.91,1.75,0.92,0,25.91
2026-02-20 20:00:00,M002,45.96,1.66,0.95,0,10.74
2026-02-20 20:00:00,M003,82.43666666666667,7.583333333333333,0.87,0,29.76
2026-02-20 21:00:00,M001,62.97,1.75,0.87,0,25.69
2026-02-20 21:00:00,M002,42.13,1.06,0.96,0,12.36
2026-02-20 21:00:00,M003,83.83,7.887142857142857,0.82,0,29.78
2026-02-20 22:00:00,M001,67.22,2.06,0.85,0,26.8
2026-02-20 22:00:00,M002,52.48,1.28,0.83,0,12.22
2026-02-20 22:00:00,M003,85.43333333333332,7.820952380952381,0.99,5,30.88
2026-02-20 23:00:00,M001,71.45,2.37,0.88,0,24.05
2026-02-20 23:00:00,M002,52.84,1.15,0.94,0,13.14
2026-02-20 23:00:00,M003,83.98666666666666,7.9347619047619045,0.84,0,28.0
2026-02-21 00:00:00,M001,72.82,2.53,0.97,15,25.97
2026-02-21 00:00:00,M002,44.44,1.56,0.84,0,12.21
2026-02-21 00:00:00,M003,80.75,7.658571428571429,0.81,5,28.19
2026-02-21 01:00:00,M001,69.64,1.23,0.87,0,25.31
2026-02-21 01:00:00,M002,41.96,1.34,0.93,0,12.51
2026-02-21 01:00:00,M003,85.40333333333332,8.692380952380953,0.81,0,30.31
2026-02-21 02:00:00,M001,72.17,2.33,0.93,5,25.37
2026-02-21 02:00:00,M002,46.79,1.66,0.82,0,10.32
2026-02-21 02:00:00,M003,73.42666666666666,8.576190476190476,0.95,0,25.49
2026-02-21 03:00:00,M001,62.54,2.13,0.97,0,24.65
2026-02-21 03:00:00,M002,51.88,1.72,0.82,0,12.73
2026-02-21 03:00:00,M003,85.42,8.26,0.99,0,32.0
2026-02-21 04:00:00,M001,60.54,2.27,0.8,0,25.83
2026-02-21 04:00:00,M002,53.59,1.54,0.96,0,9.96
2026-02-21 04:00:00,M003,96.57333333333332,7.8238095238095235,0.86,0,31.37
2026-02-21 05:00:00,M001,59.22,1.17,0.98,5,26.71
2026-02-21 05:00:00,M002,41.08,1.42,0.91,0,9.82
2026-02-21 05:00:00,M003,79.99666666666667,7.467619047619047,0.9,0,28.23
2026-02-21 06:00:00,M001,62.86,2.76,0.98,0,20.17
2026-02-21 06:00:00,M002,49.86,1.41,0.98,0,11.95
2026-02-21 06:00:00,M003,86.23,7.511428571428571,0.94,0,33.63
2026-02-21 07:00:00,M001,65.99,2.17,0.85,5,26.96
2026-02-21 07:00:00,M002,49.97,1.49,0.8,0,10.48
2026-02-21 07:00:00,M003,92.74333333333333,8.275238095238095,0.91,0,30.28
2026-02-21 08:00:00,M001,56.34,1.66,0.82,0,21.24
2026-02-21 08:00:00,M002,49.07,1.34,0.95,0,11.14
2026-02-21 08:00:00,M003,90.23666666666665,8.529047619047619,0.85,5,32.64
2026-02-21 09:00:00,M001,67.43,1.69,0.97,0,23.22
2026-02-21 09:00:00,M002,47.91,1.72,0.93,0,11.35
2026-02-21 09:00:00,M003,88.23,7.882857142857143,0.92,0,26.7
2026-02-21 10:00:00,M001,60.06,1.87,0.92,0,23.62
2026-02-21 10:00:00,M002,49.41,1.82,0.81,0,11.31
2026-02-21 10:00:00,M003,79.27333333333333,7.956666666666666,0.89,0,28.35
2026-02-21 11:00:00,M001,62.26,1.96,0.97,0,27.56
2026-02-21 11:00:00,M002,53.5,1.67,0.91,0,12.96
2026-02-21 11:00:00,M003,87.36666666666667,7.23047619047619,0.89,0,31.36
2026-02-21 12:00:00,M001,60.18,1.69,0.95,0,23.3
2026-02-21 12:00:00,M002,54.13,1.21,0.83,0,10.81
2026-02-21 12:00:00,M003,78.44,8.514285714285712,0.83,0,33.37
2026-02-21 13:00:00,M001,61.6,1.82,1.0,0,24.31
2026-02-21 13:00:00,M002,39.89,1.18,0.99,0,10.15
2026-02-21 13:00:00,M003,85.83333333333333,8.388095238095238,0.83,0,26.1
2026-02-21 14:00:00,M001,69.24,2.51,0.92,0,21.48
2026-02-21 14:00:00,M002,51.33,1.82,0.93,5,13.13
2026-02-21 14:00:00,M003,83.46666666666667,8.371904761904762,0.86,0,34.08
2026-02-21 15:00:00,M001,61.78,2.21,0.82,5,24.49
2026-02-21 15:00:00,M002,47.42,1.81,0.8,0,10.58
2026-02-21 15:00:00,M003,84.58,8.425714285714285,0.93,0,33.45
2026-02-21 16:00:00,M001,62.86,2.06,0.97,0,25.74
2026-02-21 16:00:00,M002,50.2,1.35,0.85,0,11.3
